Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,B23z.00,,Malignant neoplasm of pleura NOS
Malignant neoplasms,B24..00,,"Malignant neoplasm of thymus, heart and mediastinum"
Malignant neoplasms,B240.00,,Malignant neoplasm of thymus
Malignant neoplasms,B241.00,,Malignant neoplasm of heart
Malignant neoplasms,B241000,,Malignant neoplasm of endocardium
Malignant neoplasms,B241200,,Malignant neoplasm of myocardium
Malignant neoplasms,B241300,,Malignant neoplasm of pericardium
Malignant neoplasms,B241z00,,Malignant neoplasm of heart NOS
Malignant neoplasms,B242.00,,Malignant neoplasm of anterior mediastinum
Malignant neoplasms,B243.00,,Malignant neoplasm of posterior mediastinum
Malignant neoplasms,B24X.00,,"Malignant neoplasm of mediastinum, part unspecified"
Malignant neoplasms,B24y.00,,"Malig neop of other site of heart, thymus and mediastinum"
Malignant neoplasms,B24z.00,,"Malignant neoplasm of heart, thymus and mediastinum NOS"
Malignant neoplasms,B25..00,,"Malig neo, overlapping lesion of heart, mediastinum & pleura"
Malignant neoplasms,B26..00,,"Malignant neoplasm, overlap lesion of resp & intrathor orgs"
Malignant neoplasms,B2z..00,,Malig neop other/ill-defined sites resp/intrathoracic organs
Malignant neoplasms,B2z0.00,,"Malig neop of upper respiratory tract, part unspecified"
Malignant neoplasms,B2zy.00,,Malignant neoplasm of other site of respiratory tract
Malignant neoplasms,B2zz.00,,Malignant neoplasm of respiratory tract NOS
Malignant neoplasms,B310.00,,"Malig neop of connective and soft tissue head, face and neck"
Malignant neoplasms,B310000,,Malignant neoplasm of soft tissue of head
Malignant neoplasms,B310100,,Malignant neoplasm of soft tissue of face
Malignant neoplasms,B310200,,Malignant neoplasm of soft tissue of neck
Malignant neoplasms,B310300,,Malignant neoplasm of cartilage of ear
Malignant neoplasms,B310400,,Malignant neoplasm of tarsus of eyelid
Malignant neoplasms,B310500,,Malignant neoplasm soft tissues of cervical spine
Malignant neoplasms,B310z00,,"Malig neop connective and soft tissue head, face, neck NOS"
Malignant neoplasms,B311.00,,Malig neop connective and soft tissue upper limb/shoulder
Malignant neoplasms,B311000,,Malignant neoplasm of connective and soft tissue of shoulder
Malignant neoplasms,B311100,,"Malignant neoplasm of connective and soft tissue, upper arm"
Malignant neoplasms,B311200,,Malignant neoplasm of connective and soft tissue of fore-arm
Malignant neoplasms,B311300,,Malignant neoplasm of connective and soft tissue of hand
Malignant neoplasms,B311400,,Malignant neoplasm of connective and soft tissue of finger
Malignant neoplasms,B311500,,Malignant neoplasm of connective and soft tissue of thumb
Malignant neoplasms,B311z00,,Malig neop connective soft tissue upper limb/shoulder NOS
Malignant neoplasms,B312.00,,Malig neop of connective and soft tissue of hip and leg
Malignant neoplasms,B312000,,Malignant neoplasm of connective and soft tissue of hip
Malignant neoplasms,B312100,,Malig neop of connective and soft tissue thigh and upper leg
Malignant neoplasms,B312200,,Malig neop connective and soft tissue of popliteal space
Malignant neoplasms,B312300,,Malig neop of connective and soft tissue of lower leg
Malignant neoplasms,B312400,,Malignant neoplasm of connective and soft tissue of foot
Malignant neoplasms,B312500,,Malignant neoplasm of connective and soft tissue of toe
Malignant neoplasms,B312z00,,Malig neop connective and soft tissue hip and leg NOS
Malignant neoplasms,B313.00,,Malignant neoplasm of connective and soft tissue of thorax
Malignant neoplasms,B313000,,Malignant neoplasm of connective and soft tissue of axilla
Malignant neoplasms,B313100,,Malignant neoplasm of diaphragm
Malignant neoplasms,B313200,,Malignant neoplasm of great vessels
Malignant neoplasms,B313300,,Malig neoplasm of connective and soft tissues of thor spine
Malignant neoplasms,B313z00,,Malig neop of connective and soft tissue of thorax NOS
Malignant neoplasms,B314.00,,Malignant neoplasm of connective and soft tissue of abdomen
Malignant neoplasms,B314000,,Malig neop of connective and soft tissue of abdominal wall
Malignant neoplasms,B314100,,Malig neoplasm of connective and soft tissues of lumb spine
Malignant neoplasms,B314z00,,Malig neop of connective and soft tissue of abdomen NOS
Malignant neoplasms,B315.00,,Malignant neoplasm of connective and soft tissue of pelvis
Malignant neoplasms,B315000,,Malignant neoplasm of connective and soft tissue of buttock
Malignant neoplasms,B315100,,Malig neop of connective and soft tissue of inguinal region
Malignant neoplasms,B315200,,Malignant neoplasm of connective and soft tissue of perineum
Malignant neoplasms,B315300,,Malig neopl of connective and soft tissue - sacrum or coccyx
Malignant neoplasms,B315z00,,Malig neop of connective and soft tissue of pelvis NOS
Malignant neoplasms,B316.00,,Malig neop of connective and soft tissue trunk unspecified
Malignant neoplasms,B31y.00,,Malig neop connective and soft tissue other specified site
Malignant neoplasms,B31z.00,,"Malignant neoplasm of connective and soft tissue, site NOS"
Malignant neoplasms,B31z000,,Kaposi's sarcoma of soft tissue
Malignant neoplasms,B42..00,,Malignant neoplasm of placenta
Malignant neoplasms,B420.00,,Choriocarcinoma
Malignant neoplasms,B44..00,,Malignant neoplasm of ovary and other uterine adnexa
Malignant neoplasms,B441.00,,Malignant neoplasm of fallopian tube
Malignant neoplasms,B442.00,,Malignant neoplasm of broad ligament
Malignant neoplasms,B443.00,,Malignant neoplasm of parametrium
Malignant neoplasms,B44y.00,,Malignant neoplasm of other site of uterine adnexa
Malignant neoplasms,B44z.00,,Malignant neoplasm of uterine adnexa NOS
Malignant neoplasms,B45..00,,Malig neop of other and unspecified female genital organs
Malignant neoplasms,B450.00,,Malignant neoplasm of vagina
Malignant neoplasms,B450100,,Malignant neoplasm of vaginal vault
Malignant neoplasms,B450z00,,Malignant neoplasm of vagina NOS
Malignant neoplasms,B451.00,,Malignant neoplasm of labia majora
Malignant neoplasms,B451000,,Malignant neoplasm of greater vestibular (Bartholin's) gland
Malignant neoplasms,B451z00,,Malignant neoplasm of labia majora NOS
Malignant neoplasms,B452.00,,Malignant neoplasm of labia minora
Malignant neoplasms,B453.00,,Malignant neoplasm of clitoris
Malignant neoplasms,B454.00,,Malignant neoplasm of vulva unspecified
Malignant neoplasms,B454.11,,Primary vulval cancer
Malignant neoplasms,B45X.00,,Malignant neoplasm/overlapping lesion/feml genital organs
Malignant neoplasms,B45y.00,,Malignant neoplasm of other specified female genital organ
Malignant neoplasms,B45y000,,Malignant neoplasm of overlapping lesion of vulva
Malignant neoplasms,B45z.00,,Malignant neoplasm of female genital organ NOS
Malignant neoplasms,B480.00,,Malignant neoplasm of prepuce (foreskin)
Malignant neoplasms,B481.00,,Malignant neoplasm of glans penis
Malignant neoplasms,B482.00,,Malignant neoplasm of body of penis
Malignant neoplasms,B483.00,,"Malignant neoplasm of penis, part unspecified"
Malignant neoplasms,B484.00,,Malignant neoplasm of epididymis
Malignant neoplasms,B485.00,,Malignant neoplasm of spermatic cord
Malignant neoplasms,B486.00,,Malignant neoplasm of scrotum
Malignant neoplasms,B487.00,,"Malignant neoplasm, overlapping lesion of penis"
Malignant neoplasms,B48y.00,,Malignant neoplasm of other male genital organ
Malignant neoplasms,B48y000,,Malignant neoplasm of seminal vesicle
Malignant neoplasms,B48y100,,Malignant neoplasm of tunica vaginalis
Malignant neoplasms,B48y200,,"Malignant neoplasm, overlapping lesion male genital orgs"
Malignant neoplasms,B48yz00,,Malignant neoplasm of other male genital organ NOS
Malignant neoplasms,B48z.00,,Malignant neoplasm of penis and other male genital organ NOS
Malignant neoplasms,B4A..00,,Malig neop of kidney and other unspecified urinary organs
Malignant neoplasms,B4A3.00,,Malignant neoplasm of urethra
Malignant neoplasms,B4A4.00,,Malignant neoplasm of paraurethral glands
Malignant neoplasms,B4Ay.00,,Malignant neoplasm of other urinary organs
Malignant neoplasms,B4Ay000,,Malignant neoplasm of overlapping lesion of urinary organs
Malignant neoplasms,B4Az.00,,Malignant neoplasm of kidney or urinary organs NOS
Malignant neoplasms,B5...00,,Malignant neoplasm of other and unspecified sites
Malignant neoplasms,B5...11,,Carcinoma of other and unspecified sites
Malignant neoplasms,B50..00,,Malignant neoplasm of eye
Malignant neoplasms,B500.00,,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid"
Malignant neoplasms,B500000,,Malignant neoplasm of ciliary body
Malignant neoplasms,B500100,,Malignant neoplasm of iris
Malignant neoplasms,B500200,,Malignant neoplasm of crystalline lens
Malignant neoplasms,B500z00,,Malignant neoplasm of eyeball NOS
Malignant neoplasms,B501.00,,Malignant neoplasm of orbit
Malignant neoplasms,B501000,,Malignant neoplasm of connective tissue of orbit
Malignant neoplasms,B501z00,,Malignant neoplasm of orbit NOS
Malignant neoplasms,B502.00,,Malignant neoplasm of lacrimal gland
Malignant neoplasms,B503.00,,Malignant neoplasm of conjunctiva
Malignant neoplasms,B504.00,,Malignant neoplasm of cornea
Malignant neoplasms,B505.00,,Malignant neoplasm of retina
Malignant neoplasms,B506.00,,Malignant neoplasm of choroid
Malignant neoplasms,B507.00,,Malignant neoplasm of lacrimal duct
Malignant neoplasms,B507000,,Malignant neoplasm of lacrimal sac
Malignant neoplasms,B507100,,Malignant neoplasm of nasolacrimal duct
Malignant neoplasms,B508.00,,"Malignant neoplasm, overlapping lesion of eye and adnexa"
Malignant neoplasms,B50y.00,,Malignant neoplasm of other specified site of eye
Malignant neoplasms,B50z.00,,Malignant neoplasm of eye NOS
Malignant neoplasms,B52..00,,Malig neop of other and unspecified parts of nervous system
Malignant neoplasms,B524.00,,Malig neopl peripheral nerves and autonomic nervous system
Malignant neoplasms,B524000,,"Malignant neoplasm of peripheral nerves of head, face & neck"
Malignant neoplasms,B524100,,"Malignant neoplasm of peripheral nerve,upp limb,incl should"
Malignant neoplasms,B524200,,"Malignant neoplasm of peripheral nerve of low limb, incl hip"
Malignant neoplasms,B524300,,Malignant neoplasm of peripheral nerve of thorax
Malignant neoplasms,B524400,,Malignant neoplasm of peripheral nerve of abdomen
Malignant neoplasms,B524500,,Malignant neoplasm of peripheral nerve of pelvis
Malignant neoplasms,B524600,,"Malignant neoplasm,overlap lesion periph nerve & auton ns"
Malignant neoplasms,B524W00,,"Mal neoplasm/periph nerves+autonomic nervous system,unspc"
Malignant neoplasms,B52y.00,,Malignant neoplasm of other specified part of nervous system
Malignant neoplasms,B52z.00,,Malignant neoplasm of nervous system NOS
Malignant neoplasms,B540.00,,Malignant neoplasm of adrenal gland
Malignant neoplasms,B540.11,,Phaeochromocytoma
Malignant neoplasms,B540000,,Malignant neoplasm of adrenal cortex
Malignant neoplasms,B540100,,Malignant neoplasm of adrenal medulla
Malignant neoplasms,B540z00,,Malignant neoplasm of adrenal gland NOS
Malignant neoplasms,B541.00,,Malignant neoplasm of parathyroid gland
Malignant neoplasms,B54X.00,,"Malignant neoplasm-pluriglandular involvement,unspecified"
Malignant neoplasms,B54y.00,,Malignant neoplasm of other specified endocrine gland
Malignant neoplasms,B54z.00,,Malig neop of endocrine gland or related structure NOS
Malignant neoplasms,B550.00,,"Malignant neoplasm of head, neck and face"
Malignant neoplasms,B550000,,Malignant neoplasm of head NOS
Malignant neoplasms,B550100,,Malignant neoplasm of cheek NOS
Malignant neoplasms,B550200,,Malignant neoplasm of nose NOS
Malignant neoplasms,B550300,,Malignant neoplasm of jaw NOS
Malignant neoplasms,B550400,,Malignant neoplasm of neck NOS
Malignant neoplasms,B550500,,Malignant neoplasm of supraclavicular fossa NOS
Malignant neoplasms,B550z00,,"Malignant neoplasm of head, neck and face NOS"
Malignant neoplasms,B551.00,,Malignant neoplasm of thorax
Malignant neoplasms,B551000,,Malignant neoplasm of axilla NOS
Malignant neoplasms,B551100,,Malignant neoplasm of chest wall NOS
Malignant neoplasms,B551200,,Malignant neoplasm of intrathoracic site NOS
Malignant neoplasms,B551z00,,Malignant neoplasm of thorax NOS
Malignant neoplasms,B552.00,,Malignant neoplasm of abdomen
Malignant neoplasms,B553.00,,Malignant neoplasm of pelvis
Malignant neoplasms,B553000,,Malignant neoplasm of inguinal region NOS
Malignant neoplasms,B553100,,Malignant neoplasm of presacral region
Malignant neoplasms,B553200,,Malignant neoplasm of sacrococcygeal region
Malignant neoplasms,B553z00,,Malignant neoplasm of pelvis NOS
Malignant neoplasms,B554.00,,Malignant neoplasm of upper limb NOS
Malignant neoplasms,B555.00,,Malignant neoplasm of lower limb NOS
Malignant neoplasms,B55y.00,,Malignant neoplasm of other specified sites
Malignant neoplasms,B55y000,,Malignant neoplasm of back NOS
Malignant neoplasms,B55y100,,Malignant neoplasm of trunk NOS
Malignant neoplasms,B55y200,,Malignant neoplasm of flank NOS
Malignant neoplasms,B55yz00,,Malignant neoplasm of specified site NOS
Malignant neoplasms,B55z.00,,Malignant neoplasm of other and ill defined site NOS
Malignant neoplasms,B59..00,,Malignant neoplasm of unspecified site
Malignant neoplasms,B591.00,,Other malignant neoplasm NOS
Malignant neoplasms,B592X00,,Kaposi's sarcoma of multiple organs
Malignant neoplasms,B593.00,,Primary malignant neoplasm of unknown site
Malignant neoplasms,B595.00,,Malignant tumour of unknown origin
Malignant neoplasms,B59z.00,,Malignant neoplasm of unspecified site NOS
Malignant neoplasms,B59zX00,,"Kaposi's sarcoma, unspecified"
Malignant neoplasms,B5y..00,,Malignant neoplasm of other and unspecified site OS
Malignant neoplasms,B5z..00,,Malignant neoplasm of other and unspecified site NOS
Malignant neoplasms,B623.00,,Malignant histiocytosis
Malignant neoplasms,B623000,,Malignant histiocytosis of unspecified site
Malignant neoplasms,B623100,,"Malignant histiocytosis of lymph nodes head, face and neck"
Malignant neoplasms,B623300,,Malignant histiocytosis of intra-abdominal lymph nodes
Malignant neoplasms,B623z00,,Malignant histiocytosis NOS
Malignant neoplasms,B625.00,,Letterer-Siwe disease
Malignant neoplasms,B625000,,Letterer-Siwe disease of unspecified sites
Malignant neoplasms,B625200,,Letterer-Siwe disease of intrathoracic lymph nodes
Malignant neoplasms,B625800,,Letterer-Siwe disease of lymph nodes of multiple sites
Malignant neoplasms,B625z00,,Letterer-Siwe disease NOS
Malignant neoplasms,B626.00,,Malignant mast cell tumours
Malignant neoplasms,B626000,,Mast cell malignancy of unspecified site
Malignant neoplasms,B626500,,Mast cell malignancy of lymph nodes inguinal region and leg
Malignant neoplasms,B626800,,Mast cell malignancy of lymph nodes of multiple sites
Malignant neoplasms,B626z00,,Malignant mast cell tumour NOS
Malignant neoplasms,B62x500,,Malignant immunoproliferative small intestinal disease
Malignant neoplasms,B62x600,,True histiocytic lymphoma
Malignant neoplasms,B62z.00,,Malignant neoplasms of lymphoid and histiocytic tissue NOS
Malignant neoplasms,B62z000,,Unspec malig neop lymphoid/histiocytic of unspecified site
Malignant neoplasms,B62z100,,Unspec malig neop lymphoid/histiocytic lymph node head/neck
Malignant neoplasms,B62z200,,Unspec malig neop lymphoid/histiocytic of intrathoracic node
Malignant neoplasms,B62z300,,Unspec malig neop lymphoid/histiocytic intra-abdominal nodes
Malignant neoplasms,B62z400,,Unspec malig neop lymphoid/histiocytic lymph node axilla/arm
Malignant neoplasms,B62z500,,Unspec malig neop lymphoid/histiocytic nodes inguinal/leg
Malignant neoplasms,B62z600,,Unspec malig neop lymphoid/histiocytic of intrapelvic nodes
Malignant neoplasms,B62z800,,Unspec malig neop lymphoid/histiocytic of multiple sites
Malignant neoplasms,B62zz00,,Lymphoid and histiocytic malignancy NOS
Malignant neoplasms,B62zz11,,Immunoproliferative neoplasm
Malignant neoplasms,B63y.00,,Other immunoproliferative neoplasms
Malignant neoplasms,B63z.00,,Immunoproliferative neoplasm or myeloma NOS
Malignant neoplasms,B6y..00,,Malignant neoplasm lymphatic or haematopoietic tissue OS
Malignant neoplasms,B6z..00,,Malignant neoplasm lymphatic or haematopoietic tissue NOS
Malignant neoplasms,B6z0.00,,Kaposi's sarcoma of lymph nodes
Malignant neoplasms,BB57.00,,"[M]Adenocarcinoma, intestinal type"
Malignant neoplasms,BB5h100,,[M]Adrenal cortical carcinoma
Malignant neoplasms,BBT1.00,,[M]Haemangiosarcoma
Malignant neoplasms,BBT7100,,"[M]Haemangioendothelioma, malignant"
Malignant neoplasms,BBcC.00,,[M]Aesthesioneuroblastoma
Malignant neoplasms,BBcC.11,,[M]Olfactory neuroblastoma
Malignant neoplasms,BBcD.11,,[M]Olfactory neuroepithelioma
Malignant neoplasms,BBm4.00,,[M]True histiocytic lymphoma
Malignant neoplasms,Byu1200,,"[X]Malignant neoplasm of intestinal tract, part unspecified"
Malignant neoplasms,Byu1300,,[X]Malignant neoplsm/ill-defin sites within digestive system
Malignant neoplasms,Byu2400,,[X]Malignant neoplasm/ill-defined sites within resp system
Malignant neoplasms,Byu2500,,"[X]Malignant neoplasm of mediastinum, part unspecified"
Malignant neoplasms,Byu4.00,,[X]Melanoma and other malignant neoplasms of skin
Malignant neoplasms,Byu5300,,"[X]Kaposi's sarcoma, unspecified"
Malignant neoplasms,Byu5400,,"[X]Malignant neoplasm/peripheral nerves of trunk,unspecified"
Malignant neoplasms,Byu5500,,[X]Mal neoplasm/overlap les/periph nerv+autonomic nerv systm
Malignant neoplasms,Byu5700,,"[X]Malignant neoplasm of peritoneum, unspecified"
Malignant neoplasms,Byu5800,,"[X]Mal neoplasm/connective+soft tissue of trunk,unspecified"
Malignant neoplasms,Byu5900,,"[X]Malignant neoplasm/connective + soft tissue,unspecified"
Malignant neoplasms,Byu5B00,,[X]Kaposi's sarcoma of other sites
Malignant neoplasms,Byu7000,,"[X]Malignant neoplasm of uterine adnexa, unspecified"
Malignant neoplasms,Byu7100,,[X]Malignant neoplasm/other specified female genital organs
Malignant neoplasms,Byu7300,,"[X]Malignant neoplasm of female genital organ, unspecified"
Malignant neoplasms,Byu8000,,[X]Malignant neoplasm/other specified male genital organs
Malignant neoplasms,Byu8200,,"[X]Malignant neoplasm of male genital organ, unspecified"
Malignant neoplasms,Byu9000,,"[X]Malignant neoplasm of urinary organ, unspecified"
Malignant neoplasms,ByuB.00,,[X]Malignant neoplasm of thyroid and other endocrine glands
Malignant neoplasms,ByuB100,,"[X]Malignant neoplasm of endocrine gland, unspecified"
Malignant neoplasms,ByuC.00,,"[X]Malignant neoplasm of ill-defined, secondary and unspeci"
Malignant neoplasms,ByuC000,,[X]Malignant neoplasm of other specified sites
Malignant neoplasms,ByuC100,,[X]Malignant neoplasm/overlap lesion/other+ill-defined sites
Malignant neoplasms,ByuC600,,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system
Malignant neoplasms,ByuC800,,[X]Malignant neoplasm without specification of site
Malignant neoplasms,ByuD400,,[X]Other malignant immunoproliferative diseases
Malignant neoplasms,ByuDA00,,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue"
Malignant neoplasms,ByuDB00,,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf"
Malignant neoplasms,C37y000,,Hand - Schuller - Christian disease
Malignant neoplasms,C37y100,,Eosinophilic granuloma
Malignant neoplasms,C37y500,,"Histiocytosis X , chronic"
Malignant neoplasms,C37y600,,"Histiocytosis X , unspecified"
Malignant neoplasms,B440.00,,Malignant neoplasm of ovary
Malignant neoplasms,B440.11,,Cancer of ovary
Malignant neoplasms,BB5j200,,[M]Endometrioid carcinoma
Malignant neoplasms,BB5j500,,"[M]Endometrioid adenofibroma, malignant"
Malignant neoplasms,BBQA100,,"[M]Struma ovarii, malignant"
Malignant neoplasms,D212000,,Anaemia in ovarian carcinoma
Malignant neoplasms,,,Carcinoma bladder
Malignant neoplasms,,,Malignant tumour of urinary bladder
Malignant neoplasms,,,local recurrence of malignant tumour of urinary bladder
Malignant neoplasms,B49..00,,Malignant neoplasm of urinary bladder
Malignant neoplasms,B490.00,,Malignant neoplasm of trigone of urinary bladder
Malignant neoplasms,B491.00,,Malignant neoplasm of dome of urinary bladder
Malignant neoplasms,B492.00,,Malignant neoplasm of lateral wall of urinary bladder
Malignant neoplasms,B493.00,,Malignant neoplasm of anterior wall of urinary bladder
Malignant neoplasms,B494.00,,Malignant neoplasm of posterior wall of urinary bladder
Malignant neoplasms,B495.00,,Malignant neoplasm of bladder neck
Malignant neoplasms,B496.00,,Malignant neoplasm of ureteric orifice
Malignant neoplasms,B497.00,,Malignant neoplasm of urachus
Malignant neoplasms,B498.00,,Local recurrence of malignant tumour of urinary bladder
Malignant neoplasms,B49y.00,,Malignant neoplasm of other site of urinary bladder
Malignant neoplasms,B49y000,,"Malignant neoplasm, overlapping lesion of bladder"
Malignant neoplasms,B49z.00,,Malignant neoplasm of urinary bladder NOS
Malignant neoplasms,B9000,B900000,Neoplasm of uncertain behaviour of parotid gland
Malignant neoplasms,B901-2,B901.12,Neoplasm of uncertain behaviour of pharynx
Malignant neoplasms,^ESCTNE404576,,Neoplasm of uncertain behavior of gastrointestinal tract
Malignant neoplasms,^ESCTNE404790,,Neoplasm of uncertain behavior of nasopharyngeal wall
Malignant neoplasms,ByuH9,ByuH900,[X]Neoplasm/uncertain+unknown behavior/other specified sites
Malignant neoplasms,^ESCTMI534479,,Mixed parotid tumor
Malignant neoplasms,^ESCT1191865,,Neoplastic disease of uncertain behavior
Malignant neoplasms,^ESCTNE430996,,Neoplasms of uncertain behavior
Malignant neoplasms,^ESCTNE475639,,Neoplasm of uncertain behavior of gum
Malignant neoplasms,^ESCTNE475637,,Neoplasm of uncertain behavior of gums
Malignant neoplasms,B901,B901.00,"Neop of uncertain behaviour of lip, oral cavity and pharynx"
Malignant neoplasms,^ESCTNE404881,,Neoplasm of uncertain behavior of pharynx
Malignant neoplasms,^ESCTNE475638,,Neoplasm of uncertain behaviour of gum
Malignant neoplasms,^ESCTNE404575,,Neoplasm of uncertain behaviour of gastrointestinal tract
Malignant neoplasms,^ESCTNE404855,,Neoplasm of uncertain behavior of parotid gland
