Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6My,7A6My00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6Ly,7A6Ly00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A69,7A69.00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A69y,7A69y00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6Mz,7A6Mz00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6L5,7A6L500,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6M,7A6M.00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6L,7A6L.00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6L4,7A6L400,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6Lz,7A6Lz00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6L0,7A6L000,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A69z,7A69z00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6My,7A6My00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6Ly,7A6Ly00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A69,7A69.00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A69y,7A69y00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384721000000115,274023003,409763017,7A6Mz,7A6Mz00,Transluminal operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",653661000006113,47700006,79485019,^ESCTCO327133,,Excision of lymphoedema tissue
